"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","11.26%","Sentient Slime",151
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","9.93%","Dread Knight",151
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","1.99%","Harbinger of Death",151
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","22.75%","Clockwork Timespinner",167
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","20.96%","Epoch Golem",167
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","16.77%","Portal Plunderer",167
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","11.38%","Record Keeper's Assistant",167
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","10.78%","Record Keeper",167
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","10.18%","Dread Knight",167
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","3.59%","Harbinger of Death",167
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","2.40%","Skeletal Champion",167
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","1.20%","Sentient Slime",167
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","27.66%","Timelost Thaumaturge",2021
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","21.62%","Shackled Servant",2021
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","21.43%","Vigilant Ward",2021
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","11.48%","Timeslither Pythoness",2021
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","10.19%","Sentient Slime",2021
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","5.84%","Skeletal Champion",2021
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","1.78%","Harbinger of Death",2021
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","26.61%","Shackled Servant",109
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","17.43%","Timelost Thaumaturge",109
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","17.43%","Vigilant Ward",109
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","14.68%","Timeslither Pythoness",109
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","11.93%","Sentient Slime",109
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","9.17%","Portal Paladin",109
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","2.75%","Harbinger of Death",109
"Bristle Woods Rift","Ancient Lab","Magical String","-","38.00%","Epoch Golem",779
"Bristle Woods Rift","Ancient Lab","Magical String","-","17.97%","Portal Plunderer",779
"Bristle Woods Rift","Ancient Lab","Magical String","-","13.74%","Clockwork Timespinner",779
"Bristle Woods Rift","Ancient Lab","Magical String","-","10.14%","Portal Paladin",779
"Bristle Woods Rift","Ancient Lab","Magical String","-","5.65%","Sentient Slime",779
"Bristle Woods Rift","Ancient Lab","Magical String","-","5.01%","Record Keeper's Assistant",779
"Bristle Woods Rift","Ancient Lab","Magical String","-","4.88%","Record Keeper",779
"Bristle Woods Rift","Ancient Lab","Magical String","-","4.62%","Skeletal Champion",779
"Bristle Woods Rift","Frozen Alcove","Magical String","-","70.59%","Sentient Slime",187
"Bristle Woods Rift","Frozen Alcove","Magical String","-","14.97%","Portal Paladin",187
"Bristle Woods Rift","Frozen Alcove","Magical String","-","14.44%","Dread Knight",187
"Bristle Woods Rift","Gearworks","Magical String","-","18.17%","Dread Knight",600
"Bristle Woods Rift","Gearworks","Magical String","-","17.33%","Record Keeper",600
"Bristle Woods Rift","Gearworks","Magical String","-","17.00%","Record Keeper's Assistant",600
"Bristle Woods Rift","Gearworks","Magical String","-","12.50%","Sentient Slime",600
"Bristle Woods Rift","Gearworks","Magical String","-","12.00%","Portal Paladin",600
"Bristle Woods Rift","Gearworks","Magical String","-","11.00%","Skeletal Champion",600
"Bristle Woods Rift","Gearworks","Magical String","-","4.50%","Portal Plunderer",600
"Bristle Woods Rift","Gearworks","Magical String","-","4.17%","Clockwork Timespinner",600
"Bristle Woods Rift","Gearworks","Magical String","-","3.33%","Epoch Golem",600
"Bristle Woods Rift","Guard Barracks","Magical String","-","43.80%","Portal Paladin",669
"Bristle Woods Rift","Guard Barracks","Magical String","-","17.49%","Sentient Slime",669
"Bristle Woods Rift","Guard Barracks","Magical String","-","15.40%","Clockwork Timespinner",669
"Bristle Woods Rift","Guard Barracks","Magical String","-","13.15%","Epoch Golem",669
"Bristle Woods Rift","Guard Barracks","Magical String","-","10.16%","Dread Knight",669
"Bristle Woods Rift","Ingress","Magical String","-","42.65%","Portal Pursuer",204
"Bristle Woods Rift","Ingress","Magical String","-","22.55%","Sentient Slime",204
"Bristle Woods Rift","Ingress","Magical String","-","16.67%","Clockwork Timespinner",204
"Bristle Woods Rift","Ingress","Magical String","-","7.84%","Vigilant Ward",204
"Bristle Woods Rift","Ingress","Magical String","-","5.88%","Shackled Servant",204
"Bristle Woods Rift","Ingress","Magical String","-","3.92%","Dread Knight",204
"Bristle Woods Rift","Ingress","Magical String","-","0.49%","Harbinger of Death",204
"Bristle Woods Rift","Lucky Tower","Magical String","-","19.80%","Epoch Golem",101
"Bristle Woods Rift","Lucky Tower","Magical String","-","18.81%","Clockwork Timespinner",101
"Bristle Woods Rift","Lucky Tower","Magical String","-","14.85%","Portal Plunderer",101
"Bristle Woods Rift","Lucky Tower","Magical String","-","12.87%","Record Keeper's Assistant",101
"Bristle Woods Rift","Lucky Tower","Magical String","-","10.89%","Dread Knight",101
"Bristle Woods Rift","Lucky Tower","Magical String","-","7.92%","Record Keeper",101
"Bristle Woods Rift","Lucky Tower","Magical String","-","5.94%","Portal Paladin",101
"Bristle Woods Rift","Lucky Tower","Magical String","-","4.95%","Skeletal Champion",101
"Bristle Woods Rift","Lucky Tower","Magical String","-","2.97%","Sentient Slime",101
"Bristle Woods Rift","Lucky Tower","Magical String","-","0.99%","Harbinger of Death",101
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","39.44%","Epoch Golem",535
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","21.68%","Portal Plunderer",535
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","13.83%","Clockwork Timespinner",535
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","6.92%","Sentient Slime",535
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","6.92%","Record Keeper's Assistant",535
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","6.36%","Skeletal Champion",535
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","4.86%","Record Keeper",535
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Magical String","-","85.98%","Sentient Slime",107
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Magical String","-","14.02%","Dread Knight",107
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","22.96%","Portal Plunderer",135
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","15.56%","Epoch Golem",135
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","14.07%","Record Keeper",135
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","12.59%","Clockwork Timespinner",135
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","9.63%","Record Keeper's Assistant",135
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","8.89%","Dread Knight",135
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","7.41%","Sentient Slime",135
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","5.93%","Skeletal Champion",135
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","2.96%","Harbinger of Death",135
"Bristle Woods Rift","Ancient Lab","Brie String","-","38.36%","Clockwork Timespinner",9902
"Bristle Woods Rift","Ancient Lab","Brie String","-","35.31%","Portal Plunderer",9902
"Bristle Woods Rift","Ancient Lab","Brie String","-","10.33%","Portal Paladin",9902
"Bristle Woods Rift","Ancient Lab","Brie String","-","5.53%","Skeletal Champion",9902
"Bristle Woods Rift","Ancient Lab","Brie String","-","4.49%","Record Keeper",9902
"Bristle Woods Rift","Ancient Lab","Brie String","-","3.88%","Epoch Golem",9902
"Bristle Woods Rift","Ancient Lab","Brie String","-","1.03%","Dread Knight",9902
"Bristle Woods Rift","Ancient Lab","Brie String","-","0.60%","Sentient Slime",9902
"Bristle Woods Rift","Ancient Lab","Brie String","-","0.47%","Record Keeper's Assistant",9902
"Bristle Woods Rift","Frozen Alcove","Brie String","-","73.79%","Sentient Slime",309
"Bristle Woods Rift","Frozen Alcove","Brie String","-","13.59%","Portal Paladin",309
"Bristle Woods Rift","Frozen Alcove","Brie String","-","12.62%","Dread Knight",309
"Bristle Woods Rift","Gearworks","Brie String","-","20.66%","Record Keeper's Assistant",4845
"Bristle Woods Rift","Gearworks","Brie String","-","16.02%","Record Keeper",4845
"Bristle Woods Rift","Gearworks","Brie String","-","15.87%","Dread Knight",4845
"Bristle Woods Rift","Gearworks","Brie String","-","13.42%","Sentient Slime",4845
"Bristle Woods Rift","Gearworks","Brie String","-","12.30%","Skeletal Champion",4845
"Bristle Woods Rift","Gearworks","Brie String","-","10.22%","Portal Paladin",4845
"Bristle Woods Rift","Gearworks","Brie String","-","6.27%","Clockwork Timespinner",4845
"Bristle Woods Rift","Gearworks","Brie String","-","5.24%","Portal Plunderer",4845
"Bristle Woods Rift","Guard Barracks","Brie String","-","40.89%","Portal Paladin",807
"Bristle Woods Rift","Guard Barracks","Brie String","-","26.15%","Clockwork Timespinner",807
"Bristle Woods Rift","Guard Barracks","Brie String","-","25.03%","Sentient Slime",807
"Bristle Woods Rift","Guard Barracks","Brie String","-","7.93%","Dread Knight",807
"Bristle Woods Rift","Hidden Treasury","Brie String","-","35.81%","Portal Plunderer",391
"Bristle Woods Rift","Hidden Treasury","Brie String","-","11.51%","Dread Knight",391
"Bristle Woods Rift","Hidden Treasury","Brie String","-","10.23%","Timeslither Pythoness",391
"Bristle Woods Rift","Hidden Treasury","Brie String","-","8.70%","Timeless Lich",391
"Bristle Woods Rift","Hidden Treasury","Brie String","-","8.18%","Epoch Golem",391
"Bristle Woods Rift","Hidden Treasury","Brie String","-","7.67%","Portal Paladin",391
"Bristle Woods Rift","Hidden Treasury","Brie String","-","6.91%","Shackled Servant",391
"Bristle Woods Rift","Hidden Treasury","Brie String","-","4.35%","Carrion Medium",391
"Bristle Woods Rift","Hidden Treasury","Brie String","-","3.58%","Harbinger of Death",391
"Bristle Woods Rift","Hidden Treasury","Brie String","-","3.07%","Skeletal Champion",391
"Bristle Woods Rift","Ingress","Brie String","-","34.87%","Portal Pursuer",238
"Bristle Woods Rift","Ingress","Brie String","-","24.37%","Sentient Slime",238
"Bristle Woods Rift","Ingress","Brie String","-","19.33%","Clockwork Timespinner",238
"Bristle Woods Rift","Ingress","Brie String","-","8.82%","Vigilant Ward",238
"Bristle Woods Rift","Ingress","Brie String","-","7.56%","Shackled Servant",238
"Bristle Woods Rift","Ingress","Brie String","-","3.78%","Dread Knight",238
"Bristle Woods Rift","Ingress","Brie String","-","1.26%","Harbinger of Death",238
"Bristle Woods Rift","Lucky Tower","Brie String","-","20.82%","Portal Plunderer",634
"Bristle Woods Rift","Lucky Tower","Brie String","-","19.72%","Clockwork Timespinner",634
"Bristle Woods Rift","Lucky Tower","Brie String","-","12.62%","Portal Paladin",634
"Bristle Woods Rift","Lucky Tower","Brie String","-","10.09%","Dread Knight",634
"Bristle Woods Rift","Lucky Tower","Brie String","-","9.78%","Sentient Slime",634
"Bristle Woods Rift","Lucky Tower","Brie String","-","8.36%","Record Keeper",634
"Bristle Woods Rift","Lucky Tower","Brie String","-","7.73%","Record Keeper's Assistant",634
"Bristle Woods Rift","Lucky Tower","Brie String","-","5.21%","Epoch Golem",634
"Bristle Woods Rift","Lucky Tower","Brie String","-","5.05%","Skeletal Champion",634
"Bristle Woods Rift","Lucky Tower","Brie String","-","0.63%","Harbinger of Death",634
"Bristle Woods Rift","Runic Laboratory","Brie String","-","35.88%","Sentient Slime",772
"Bristle Woods Rift","Runic Laboratory","Brie String","-","25.13%","Dread Knight",772
"Bristle Woods Rift","Runic Laboratory","Brie String","-","13.86%","Vigilant Ward",772
"Bristle Woods Rift","Runic Laboratory","Brie String","-","9.20%","Portal Paladin",772
"Bristle Woods Rift","Runic Laboratory","Brie String","-","8.81%","Shackled Servant",772
"Bristle Woods Rift","Runic Laboratory","Brie String","-","4.79%","Skeletal Champion",772
"Bristle Woods Rift","Runic Laboratory","Brie String","-","2.33%","Harbinger of Death",772
"Bristle Woods Rift","Timewarp","Brie String","-","38.60%","Sentient Slime",228
"Bristle Woods Rift","Timewarp","Brie String","-","36.84%","Dread Knight",228
"Bristle Woods Rift","Timewarp","Brie String","-","9.21%","Portal Paladin",228
"Bristle Woods Rift","Timewarp","Brie String","-","7.02%","Skeletal Champion",228
"Bristle Woods Rift","Timewarp","Brie String","-","6.58%","Carrion Medium",228
"Bristle Woods Rift","Timewarp","Brie String","-","1.75%","Timeless Lich",228
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","42.25%","Clockwork Timespinner",7543
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","40.00%","Portal Plunderer",7543
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","5.67%","Record Keeper",7543
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","5.61%","Skeletal Champion",7543
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","4.16%","Epoch Golem",7543
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","1.18%","Dread Knight",7543
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","0.57%","Record Keeper's Assistant",7543
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","0.56%","Sentient Slime",7543
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Brie String","-","90.29%","Sentient Slime",206
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Brie String","-","9.71%","Dread Knight",206
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","24.18%","Record Keeper's Assistant",1042
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","16.03%","Dread Knight",1042
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","15.74%","Sentient Slime",1042
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","15.55%","Skeletal Champion",1042
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","14.97%","Record Keeper",1042
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","8.06%","Clockwork Timespinner",1042
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","5.47%","Portal Plunderer",1042
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","38.54%","Portal Plunderer",371
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","13.75%","Dread Knight",371
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","12.40%","Timeless Lich",371
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","10.51%","Timeslither Pythoness",371
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","7.28%","Epoch Golem",371
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","6.20%","Shackled Servant",371
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","4.04%","Carrion Medium",371
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","4.04%","Skeletal Champion",371
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","3.23%","Harbinger of Death",371
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","35.62%","Sentient Slime",233
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","26.18%","Portal Pursuer",233
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","21.03%","Clockwork Timespinner",233
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","6.87%","Shackled Servant",233
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","6.87%","Vigilant Ward",233
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","3.43%","Dread Knight",233
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","21.23%","Portal Plunderer",504
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","16.47%","Record Keeper's Assistant",504
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","16.07%","Clockwork Timespinner",504
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","11.71%","Dread Knight",504
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","11.11%","Sentient Slime",504
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","9.33%","Record Keeper",504
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","6.35%","Skeletal Champion",504
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","5.95%","Epoch Golem",504
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","1.79%","Harbinger of Death",504
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","37.84%","Sentient Slime",592
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","25.68%","Dread Knight",592
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","18.07%","Vigilant Ward",592
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","8.61%","Shackled Servant",592
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","7.26%","Skeletal Champion",592
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","2.53%","Harbinger of Death",592
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","87.97%","Skeletal Champion",399
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","4.76%","Timelost Thaumaturge",399
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","4.51%","Vigilant Ward",399
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","2.76%","Shackled Servant",399
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","45.71%","Sentient Slime",466
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","36.27%","Dread Knight",466
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","11.37%","Carrion Medium",466
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","4.51%","Skeletal Champion",466
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","2.15%","Timeless Lich",466
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","39.25%","Clockwork Timespinner",107
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","25.23%","Portal Plunderer",107
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","18.69%","Portal Pursuer",107
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","6.54%","Record Keeper",107
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","5.61%","Skeletal Champion",107
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","3.74%","Epoch Golem",107
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","0.93%","Dread Knight",107
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","39.42%","Clockwork Timespinner",137
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","37.96%","Portal Plunderer",137
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","9.49%","Portal Paladin",137
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","5.84%","Epoch Golem",137
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","4.38%","Record Keeper",137
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","2.19%","Dread Knight",137
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","0.73%","Record Keeper's Assistant",137
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","30.20%","Record Keeper's Assistant",149
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","20.13%","Dread Knight",149
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","16.11%","Record Keeper",149
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","14.09%","Sentient Slime",149
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","11.41%","Portal Paladin",149
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","5.37%","Clockwork Timespinner",149
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","2.68%","Portal Plunderer",149
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","42.48%","Clockwork Timespinner",226
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","42.04%","Portal Plunderer",226
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","7.52%","Record Keeper",226
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","3.54%","Epoch Golem",226
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","2.21%","Dread Knight",226
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","1.33%","Sentient Slime",226
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","0.88%","Record Keeper's Assistant",226
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","39.62%","Portal Plunderer",106
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","13.21%","Timeslither Pythoness",106
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","11.32%","Timeless Lich",106
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","10.38%","Epoch Golem",106
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","10.38%","Dread Knight",106
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","9.43%","Carrion Medium",106
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","5.66%","Shackled Servant",106
"Bristle Woods Rift","Ancient Lab","Swiss String","-","26.29%","Portal Plunderer",175
"Bristle Woods Rift","Ancient Lab","Swiss String","-","24.00%","Clockwork Timespinner",175
"Bristle Woods Rift","Ancient Lab","Swiss String","-","14.29%","Record Keeper",175
"Bristle Woods Rift","Ancient Lab","Swiss String","-","13.71%","Skeletal Champion",175
"Bristle Woods Rift","Ancient Lab","Swiss String","-","7.43%","Portal Paladin",175
"Bristle Woods Rift","Ancient Lab","Swiss String","-","7.43%","Sentient Slime",175
"Bristle Woods Rift","Ancient Lab","Swiss String","-","5.71%","Record Keeper's Assistant",175
"Bristle Woods Rift","Ancient Lab","Swiss String","-","1.14%","Dread Knight",175
